Date,RSG,EXC,DUK,NEE,ES,EVRG,AJG,WEC,DTE,YUM
2019-01-14,73.5064468383789,44.375980377197294,81.9086227416992,169.024154663086,64.60476684570311,55.1148834228516,71.9178695678711,67.5635299682617,108.314498901367,89.2243118286133
2019-01-15,74.5316543579102,45.114925384521506,83.3576354980469,172.469207763672,65.42242431640621,55.419769287109396,72.1653137207031,68.8437042236328,109.595161437988,89.61095428466801
2019-01-16,74.07379150390621,45.1247749328613,83.4849090576172,172.42970275878898,65.6687088012695,55.3607597351074,72.9670333862305,69.217903137207,110.06802368164101,89.0557861328125
2019-01-17,74.73072814941409,45.3415336608887,83.84716796875,173.229293823242,66.2794876098633,55.6656379699707,73.1550979614258,69.84814453125,111.506301879883,89.9182815551758
2019-01-18,75.9052352905273,45.4006500244141,83.8080062866211,173.821533203125,66.6636810302734,55.7246513366699,73.6499938964844,69.7792129516602,111.29943084716801,91.5639801025391
2019-01-22,75.8256072998047,45.5681381225586,83.8177947998047,175.094924926758,66.48635864257811,55.8721733093262,72.63050842285159,69.9269256591797,111.358535766602,91.2566604614258
2019-01-23,75.9151840209961,46.1789970397949,84.326904296875,177.06916809082,67.28432464599611,55.980354309082,72.9472351074219,70.7048797607422,112.57023620605499,91.98035430908199
2019-01-24,75.487190246582,46.267673492431605,84.8849716186523,177.957565307617,67.4419403076172,56.1967239379883,72.7591857910156,71.11846923828121,113.781944274902,92.1092376708984
2019-01-25,75.8853302001953,45.745491027832,84.0527725219727,171.955902099609,66.2794876098633,55.8426704406738,72.74928283691409,69.9564666748047,112.432319641113,91.9109573364258
2019-01-28,75.3777084350586,45.4696159362793,83.8569641113281,170.248184204102,66.1120147705078,55.7738227844238,72.2345962524414,69.8579940795898,112.402763366699,91.7919921875
2019-01-29,75.68626403808591,45.5188789367676,83.8373794555664,170.633148193359,66.3484420776367,55.58695983886721,71.185417175293,70.0450897216797,113.220420837402,91.87130737304692
2019-01-30,76.20384216308591,45.9622459411621,84.2485885620117,171.353744506836,66.5750274658203,55.763988494873,72.1455154418945,70.35036468505861,113.57506561279301,92.6445770263672
2019-01-31,76.353141784668,47.055877685546896,85.9423675537109,176.67430114746102,68.377815246582,56.3737564086914,73.9469223022461,71.9161148071289,115.99847412109399,93.1700210571289
2019-02-01,76.59202575683591,46.76029968261721,85.9423675537109,175.529266357422,68.1118240356445,56.2754096984863,76.0947570800781,71.6994705200195,115.61428070068399,93.31871795654301
2019-02-04,77.3684005737305,46.6420707702637,85.98153686523442,175.8056640625,67.9936065673828,56.472103118896506,76.43128967285159,71.9751892089844,115.643829345703,93.8342437744141
2019-02-05,77.8163070678711,46.592811584472706,86.6473007202148,175.874755859375,68.2792892456055,56.49177551269529,77.6586227416992,71.9161148071289,115.55517578125,93.6260604858398
2019-02-06,77.0100784301758,46.6223678588867,86.6081314086914,175.8056640625,67.9936065673828,56.2655715942383,77.599235534668,72.0441360473633,115.338447570801,93.7747573852539
2019-02-07,77.3684005737305,47.4204254150391,87.60678100585942,179.013778686523,68.97873687744139,56.688472747802706,77.19342041015621,72.8614730834961,116.540298461914,93.79458618164058
2019-02-08,76.3232803344727,47.016471862793,88.4096145629883,180.652389526367,69.00830078125,57.1408767700195,78.02484130859379,73.58033752441409,116.796424865723,93.6756134033203
2019-02-11,76.5422592163086,47.09529113769529,88.2823333740234,180.652389526367,69.1068115234375,57.11137390136721,79.0740127563477,73.88560485839841,117.269287109375,92.4562225341797
2019-02-12,77.2091445922852,47.2135200500488,88.3410797119141,180.90905761718798,69.2348709106445,57.3375778198242,78.8760604858398,73.8954620361328,117.712593078613,93.2394180297852
2019-02-13,76.8607711791992,47.193817138671896,87.71446990966801,180.494476318359,69.0181427001953,57.4850997924805,78.7275924682617,73.6274642944336,117.574668884277,92.94066619873051
2019-02-14,76.1938934326172,47.1544036865234,86.88098907470699,180.25755310058602,69.0575485229492,57.455596923828104,78.07432556152341,73.7167892456055,117.436752319336,93.45849609375
2019-02-15,77.26885986328121,47.5485038757324,86.5743026733398,181.669128417969,69.1560592651367,57.7998199462891,79.02452087402341,73.9153060913086,118.02783203125,93.7273712158203
2019-02-19,76.91053771972659,47.799167633056605,86.9997024536133,182.981994628906,69.35308837890621,58.3112373352051,79.5491180419922,74.35203552246091,118.717422485352,94.1256942749023
2019-02-20,76.8707275390625,47.7793121337891,87.8999710083008,183.24851989746102,69.2250213623047,58.409584045410206,79.6678848266602,74.5406112670898,119.958671569824,94.3248672485352
2019-02-21,77.2788162231445,48.136692047119105,88.6320571899414,184.156661987305,69.4811553955078,58.8816604614258,79.8163528442383,75.1559982299805,120.91424560546899,94.48419189453121
2019-02-22,77.26885986328121,48.3848686218262,88.9486465454102,185.706451416016,69.25457763671879,54.5739669799805,79.7767639160156,76.0691452026367,121.879669189453,94.99207305908199
2019-02-25,77.3285903930664,48.0671997070312,88.5232391357422,185.459671020508,68.33840942382811,54.7214889526367,79.519416809082,74.9574813842773,120.993057250977,93.10995483398442
2019-02-26,77.13946533203121,48.206180572509794,87.9296493530273,185.805145263672,68.6240997314453,54.869014739990206,79.0740127563477,74.77882385253909,120.480796813965,92.9705429077148
2019-02-27,77.63714599609379,47.94807434082029,88.3253707885742,185.63621520996102,68.6240997314453,54.5739669799805,79.6975784301758,75.0368881225586,120.539901733398,92.7215805053711
